,InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,gross_profit,invoice_date,invoice_time
279666,C561358,22634,CHILDS BREAKFAST SET SPACEBOY ,-8,8.5,12626.0,Germany,-68.0,2011-07-26,15:10:00
279993,C561370,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,4.95,17693.0,United Kingdom,-4.95,2011-07-26,16:22:00
280155,C561379,23061,VINTAGE EMBOSSED HEART,-3,1.25,13668.0,United Kingdom,-3.75,2011-07-26,17:12:00
280156,C561380,22624,IVORY KITCHEN SCALES,-1,8.5,17693.0,United Kingdom,-8.5,2011-07-26,17:12:00
280503,C561464,D,Discount,-1,26.05,14527.0,United Kingdom,-26.05,2011-07-27,12:40:00
280567,C561469,21179,NO JUNK MAIL METAL SIGN,-12,0.39,15289.0,United Kingdom,-4.68,2011-07-27,13:13:00
280898,C561510,22729,ALARM CLOCK BAKELIKE ORANGE,-1,3.75,14534.0,United Kingdom,-3.75,2011-07-27,14:51:00
281666,C561586,23110,PARISIENNE KEY CABINET ,-2,5.75,14243.0,United Kingdom,-11.5,2011-07-28,10:49:00
281667,C561587,22843,BISCUIT TIN VINTAGE GREEN,-1,6.75,17649.0,United Kingdom,-6.75,2011-07-28,10:50:00
281668,C561588,15056N,EDWARDIAN PARASOL NATURAL,-2,5.95,15781.0,United Kingdom,-11.9,2011-07-28,10:53:00
281669,C561589,22457,NATURAL SLATE HEART CHALKBOARD ,-1,2.95,16133.0,United Kingdom,-2.95,2011-07-28,10:57:00
281670,C561589,22960,JAM MAKING SET WITH JARS,-1,4.25,16133.0,United Kingdom,-4.25,2011-07-28,10:57:00
281671,C561589,23249,VINTAGE RED ENAMEL TRIM PLATE,-1,1.65,16133.0,United Kingdom,-1.65,2011-07-28,10:57:00
281672,C561589,23251,VINTAGE RED ENAMEL TRIM MUG ,-3,1.25,16133.0,United Kingdom,-3.75,2011-07-28,10:57:00
281673,C561590,84968A,SET OF 16 VINTAGE ROSE CUTLERY,-2,12.75,18268.0,United Kingdom,-25.5,2011-07-28,11:16:00
281674,C561591,22768,FAMILY PHOTO FRAME CORNICE,-1,9.95,15708.0,United Kingdom,-9.95,2011-07-28,11:17:00
281710,C561594,21090,SET/6 COLLAGE PAPER PLATES,-12,0.39,17671.0,United Kingdom,-4.68,2011-07-28,11:22:00
281711,C561594,22430,ENAMEL WATERING CAN CREAM,-4,4.95,17671.0,United Kingdom,-19.8,2011-07-28,11:22:00
281712,C561594,23252,VINTAGE RED ENAMEL TRIM JUG ,-16,3.75,17671.0,United Kingdom,-60.0,2011-07-28,11:22:00
281713,C561594,23251,VINTAGE RED ENAMEL TRIM MUG ,-24,1.25,17671.0,United Kingdom,-30.0,2011-07-28,11:22:00
281714,C561594,23250,VINTAGE RED TRIM ENAMEL BOWL ,-24,1.25,17671.0,United Kingdom,-30.0,2011-07-28,11:22:00
281715,C561594,23249,VINTAGE RED ENAMEL TRIM PLATE,-24,1.65,17671.0,United Kingdom,-39.599999999999994,2011-07-28,11:22:00
281716,C561596,23245,SET OF 3 REGENCY CAKE TINS,-3,4.95,16558.0,United Kingdom,-14.850000000000001,2011-07-28,11:23:00
281717,C561596,22464,HANGING METAL HEART LANTERN,-1,1.65,16558.0,United Kingdom,-1.65,2011-07-28,11:23:00
281718,C561596,22231,JIGSAW TREE WITH BIRDHOUSE,-4,0.59,16558.0,United Kingdom,-2.36,2011-07-28,11:23:00
281725,C561598,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,4.95,13109.0,United Kingdom,-4.95,2011-07-28,11:27:00
281850,C561604,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,4.95,18223.0,United Kingdom,-14.850000000000001,2011-07-28,12:08:00
281876,C561606,21314,SMALL GLASS HEART TRINKET POT,-1,2.1,13420.0,United Kingdom,-2.1,2011-07-28,12:10:00
281884,C561608,23296,SET OF 6 TEA TIME BAKING CASES,-4,1.25,15827.0,United Kingdom,-5.0,2011-07-28,12:19:00
281885,C561608,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,4.95,15827.0,United Kingdom,-4.95,2011-07-28,12:19:00
281886,C561608,22423,REGENCY CAKESTAND 3 TIER,-1,12.75,15827.0,United Kingdom,-12.75,2011-07-28,12:19:00
281930,C561612,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,1.25,17054.0,United Kingdom,-2.5,2011-07-28,12:36:00
281931,C561613,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,1.25,14194.0,United Kingdom,-1.25,2011-07-28,12:46:00
281932,C561613,21623,VINTAGE UNION JACK MEMOBOARD,-1,9.95,14194.0,United Kingdom,-9.95,2011-07-28,12:46:00
281933,C561613,22780,LIGHT GARLAND BUTTERFILES PINK,-4,4.25,14194.0,United Kingdom,-17.0,2011-07-28,12:46:00
282047,C561619,23170,REGENCY TEA PLATE ROSES ,-2,1.65,13408.0,United Kingdom,-3.3,2011-07-28,13:31:00
282048,C561620,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,4.95,15845.0,United Kingdom,-9.9,2011-07-28,13:40:00
282049,C561621,85066,CREAM SWEETHEART MINI CHEST,-1,12.75,12722.0,France,-12.75,2011-07-28,13:41:00
282050,C561621,22797,CHEST OF DRAWERS GINGHAM HEART ,-2,16.95,12722.0,France,-33.9,2011-07-28,13:41:00
282051,C561622,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,4.95,16572.0,United Kingdom,-9.9,2011-07-28,13:42:00
282052,C561623,23194,GYMKHANA TREASURE BOOK BOX,-5,2.25,17677.0,United Kingdom,-11.25,2011-07-28,13:43:00
282053,C561623,23176,ABC TREASURE BOOK BOX ,-5,2.25,17677.0,United Kingdom,-11.25,2011-07-28,13:43:00
282202,C561628,M,Manual,-1,9.6,16422.0,United Kingdom,-9.6,2011-07-28,14:10:00
282442,C561649,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,-48,0.29,15746.0,United Kingdom,-13.919999999999998,2011-07-28,15:27:00
282995,C561681,84968A,SET OF 16 VINTAGE ROSE CUTLERY,-2,12.75,15370.0,United Kingdom,-25.5,2011-07-28,19:14:00
282996,C561682,21257,VICTORIAN SEWING BOX MEDIUM,-7,6.95,13631.0,United Kingdom,-48.65,2011-07-28,19:27:00
282998,C561684,22423,REGENCY CAKESTAND 3 TIER,-1,12.75,13136.0,United Kingdom,-12.75,2011-07-28,19:36:00
282999,C561684,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,3.75,13136.0,United Kingdom,-3.75,2011-07-28,19:36:00
283273,C561703,23111,PARISIENNE SEWING BOX,-1,12.5,12709.0,Germany,-12.5,2011-07-29,11:07:00
283274,C561703,20685,DOORMAT RED RETROSPOT,-1,6.75,12709.0,Germany,-6.75,2011-07-29,11:07:00
283275,C561703,21658,GLASS  BEURRE DISH,-1,3.39,12709.0,Germany,-3.39,2011-07-29,11:07:00
283276,C561703,22504,CABIN BAG VINTAGE RETROSPOT,-2,29.95,12709.0,Germany,-59.9,2011-07-29,11:07:00
283277,C561703,M,Manual,-1,1.65,12709.0,Germany,-1.65,2011-07-29,11:07:00
283465,C561725,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-1,1.25,17841.0,United Kingdom,-1.25,2011-07-29,12:10:00
283466,C561725,82580,BATHROOM METAL SIGN,-2,0.55,17841.0,United Kingdom,-1.1,2011-07-29,12:10:00
283467,C561725,82581,TOILET METAL SIGN,-1,0.55,17841.0,United Kingdom,-0.55,2011-07-29,12:10:00
283468,C561725,M,Manual,-1,3.25,17841.0,United Kingdom,-3.25,2011-07-29,12:10:00
283600,C561793,22461,SAVOY ART DECO CLOCK,-3,3.95,14414.0,United Kingdom,-11.850000000000001,2011-07-29,13:08:00
283863,C561810,15056BL,EDWARDIAN PARASOL BLACK,-120,4.95,14145.0,United Kingdom,-594.0,2011-07-29,15:12:00
284782,C561886,85061W,WHITE JEWELLED HEART DECORATION,-5,0.85,15532.0,United Kingdom,-4.25,2011-07-31,13:20:00
286074,C562016,21650,ASSORTED TUTTI FRUTTI BRACELET,-24,0.19,14738.0,United Kingdom,-4.5600000000000005,2011-08-01,14:12:00
286107,C562020,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-4,1.65,16774.0,United Kingdom,-6.6,2011-08-01,15:13:00
286119,C562022,22960,JAM MAKING SET WITH JARS,-2,3.75,17389.0,United Kingdom,-7.5,2011-08-01,15:39:00
286766,C562041,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,3.75,15120.0,United Kingdom,-15.0,2011-08-02,10:05:00
287077,C562048,22384,LUNCH BAG PINK POLKADOT,-1,1.65,13534.0,United Kingdom,-1.65,2011-08-02,11:19:00
287078,C562048,23209,LUNCH BAG DOILEY PATTERN ,-1,1.65,13534.0,United Kingdom,-1.65,2011-08-02,11:19:00
287091,C562051,22423,REGENCY CAKESTAND 3 TIER,-1,12.75,15602.0,United Kingdom,-12.75,2011-08-02,11:58:00
287227,C562097,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,5.95,15311.0,United Kingdom,-5.95,2011-08-02,13:19:00
287228,C562097,20724,RED RETROSPOT CHARLOTTE BAG,-1,0.72,15311.0,United Kingdom,-0.72,2011-08-02,13:19:00
287229,C562097,23199,JUMBO BAG APPLES,-1,1.79,15311.0,United Kingdom,-1.79,2011-08-02,13:19:00
287230,C562097,20712,JUMBO BAG WOODLAND ANIMALS,-1,1.79,15311.0,United Kingdom,-1.79,2011-08-02,13:19:00
287231,C562097,22384,LUNCH BAG PINK POLKADOT,-1,1.45,15311.0,United Kingdom,-1.45,2011-08-02,13:19:00
287232,C562097,75049L,LARGE CIRCULAR MIRROR MOBILE,-3,0.85,15311.0,United Kingdom,-2.55,2011-08-02,13:19:00
287233,C562097,22197,POPCORN HOLDER,-1,0.72,15311.0,United Kingdom,-0.72,2011-08-02,13:19:00
287234,C562097,85099B,JUMBO BAG RED RETROSPOT,-1,1.79,15311.0,United Kingdom,-1.79,2011-08-02,13:19:00
287235,C562097,37449,CERAMIC CAKE STAND + HANGING CAKES,-2,8.5,15311.0,United Kingdom,-17.0,2011-08-02,13:19:00
287599,C562110,22655,VINTAGE RED KITCHEN CABINET,-1,125.0,16316.0,United Kingdom,-125.0,2011-08-02,15:46:00
287600,C562111,23240,SET OF 4 KNICK KNACK TINS DOILEY ,-1,3.75,15125.0,United Kingdom,-3.75,2011-08-02,15:48:00
287944,C562115,21429,RED GINGHAM ROSE JEWELLERY BOX,-5,1.95,17696.0,United Kingdom,-9.75,2011-08-02,16:17:00
287945,C562116,21931,JUMBO STORAGE BAG SUKI,-1,2.08,15810.0,United Kingdom,-2.08,2011-08-02,16:19:00
287946,C562117,20712,JUMBO BAG WOODLAND ANIMALS,-2,2.08,16628.0,United Kingdom,-4.16,2011-08-02,16:20:00
287947,C562117,22356,CHARLOTTE BAG PINK POLKADOT,-1,0.85,16628.0,United Kingdom,-0.85,2011-08-02,16:20:00
287948,C562118,47594A,CAROUSEL DESIGN WASHBAG,-5,1.95,12457.0,Switzerland,-9.75,2011-08-02,16:23:00
287949,C562119,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-4,1.65,13505.0,Switzerland,-6.6,2011-08-02,16:26:00
287950,C562119,23245,SET OF 3 REGENCY CAKE TINS,-1,4.95,13505.0,Switzerland,-4.95,2011-08-02,16:26:00
287951,C562119,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,2.95,13505.0,Switzerland,-17.700000000000003,2011-08-02,16:26:00
287964,C562121,22847,BREAD BIN DINER STYLE IVORY,-1,14.95,16523.0,United Kingdom,-14.95,2011-08-02,17:15:00
287965,C562121,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,9.95,16523.0,United Kingdom,-9.95,2011-08-02,17:15:00
287966,C562122,23182,TOILET SIGN OCCUPIED OR VACANT,-9,0.83,14857.0,United Kingdom,-7.47,2011-08-02,17:18:00
287971,C562124,23168,CLASSIC CAFE SUGAR DISPENSER,-1,1.04,13081.0,United Kingdom,-1.04,2011-08-02,17:23:00
287972,C562124,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2.55,13081.0,United Kingdom,-7.6499999999999995,2011-08-02,17:23:00
287973,C562124,22698,PINK REGENCY TEACUP AND SAUCER,-1,2.55,13081.0,United Kingdom,-2.55,2011-08-02,17:23:00
287974,C562124,15034,PAPER POCKET TRAVELING FAN ,-23,0.07,13081.0,United Kingdom,-1.61,2011-08-02,17:23:00
287975,C562124,15044C,PURPLE PAPER PARASOL,-2,2.55,13081.0,United Kingdom,-5.1,2011-08-02,17:23:00
287976,C562124,15058A,BLUE POLKADOT GARDEN PARASOL,-1,6.75,13081.0,United Kingdom,-6.75,2011-08-02,17:23:00
287977,C562124,22200,FRYING PAN PINK POLKADOT,-4,3.75,13081.0,United Kingdom,-15.0,2011-08-02,17:23:00
287988,C562126,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,4.95,15764.0,United Kingdom,-4.95,2011-08-02,17:31:00
287989,C562126,21533,RETROSPOT LARGE MILK JUG,-2,4.95,15764.0,United Kingdom,-9.9,2011-08-02,17:31:00
288181,C562139,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,1.25,12921.0,United Kingdom,-1.25,2011-08-03,10:10:00
288182,C562139,22456,NATURAL SLATE CHALKBOARD LARGE ,-2,4.95,12921.0,United Kingdom,-9.9,2011-08-03,10:10:00
288183,C562139,21313,GLASS HEART T-LIGHT HOLDER ,-4,0.85,12921.0,United Kingdom,-3.4,2011-08-03,10:10:00
288195,C562142,23163,REGENCY SUGAR TONGS,-7,2.08,15189.0,United Kingdom,-14.56,2011-08-03,10:37:00
288220,C562144,21643,ASSORTED TUTTI FRUTTI MIRROR,-12,1.25,12757.0,Portugal,-15.0,2011-08-03,10:43:00
288266,C562147,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,4.95,16180.0,United Kingdom,-4.95,2011-08-03,10:47:00
288267,C562147,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2.95,16180.0,United Kingdom,-2.95,2011-08-03,10:47:00
288268,C562147,22064,PINK DOUGHNUT TRINKET POT ,-1,1.65,16180.0,United Kingdom,-1.65,2011-08-03,10:47:00
288269,C562147,23206,LUNCH BAG APPLE DESIGN,-1,1.65,16180.0,United Kingdom,-1.65,2011-08-03,10:47:00
288270,C562147,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,1.25,16180.0,United Kingdom,-1.25,2011-08-03,10:47:00
288271,C562147,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1,2.95,16180.0,United Kingdom,-2.95,2011-08-03,10:47:00
288272,C562147,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2.95,16180.0,United Kingdom,-2.95,2011-08-03,10:47:00
288294,C562149,23205,CHARLOTTE BAG VINTAGE ALPHABET ,-1,0.85,13534.0,United Kingdom,-0.85,2011-08-03,10:49:00
288295,C562149,23204,CHARLOTTE BAG APPLES DESIGN,-1,0.85,13534.0,United Kingdom,-0.85,2011-08-03,10:49:00
288296,C562149,23203,JUMBO BAG DOILEY PATTERNS,-1,2.08,13534.0,United Kingdom,-2.08,2011-08-03,10:49:00
288297,C562149,21930,JUMBO STORAGE BAG SKULLS,-1,2.08,13534.0,United Kingdom,-2.08,2011-08-03,10:49:00
288298,C562149,20711,JUMBO BAG TOYS ,-1,2.08,13534.0,United Kingdom,-2.08,2011-08-03,10:49:00
288299,C562151,22637,PIGGY BANK RETROSPOT ,-1,2.1,17053.0,United Kingdom,-2.1,2011-08-03,10:55:00
288328,C562154,23256,CHILDRENS CUTLERY SPACEBOY ,-4,4.15,13520.0,Switzerland,-16.6,2011-08-03,11:23:00
288419,C562159,M,Manual,-12,1.45,17389.0,United Kingdom,-17.4,2011-08-03,11:48:00
288420,C562160,22456,NATURAL SLATE CHALKBOARD LARGE ,-4,4.25,13106.0,United Kingdom,-17.0,2011-08-03,11:50:00
288592,C562185,22381,TOY TIDY PINK POLKADOT,-3,2.1,12748.0,United Kingdom,-6.300000000000001,2011-08-03,12:15:00
288593,C562188,85099B,JUMBO BAG RED RETROSPOT,-100,1.79,12748.0,United Kingdom,-179.0,2011-08-03,12:16:00
288796,C562206,20725,LUNCH BAG RED RETROSPOT,-2,1.65,15625.0,United Kingdom,-3.3,2011-08-03,12:55:00
289131,C562221,82482,WOODEN PICTURE FRAME WHITE FINISH,-36,2.1,16525.0,United Kingdom,-75.60000000000001,2011-08-03,14:22:00
289132,C562221,47566,PARTY BUNTING,-8,4.95,16525.0,United Kingdom,-39.6,2011-08-03,14:22:00
289133,C562221,22791,T-LIGHT GLASS FLUTED ANTIQUE,-72,1.06,16525.0,United Kingdom,-76.32000000000001,2011-08-03,14:22:00
289134,C562221,22151,PLACE SETTING WHITE HEART,-432,0.36,16525.0,United Kingdom,-155.51999999999998,2011-08-03,14:22:00
289135,C562221,21916,SET 12 RETRO WHITE CHALK STICKS,-24,0.42,16525.0,United Kingdom,-10.08,2011-08-03,14:22:00
289136,C562221,21155,RED RETROSPOT PEG BAG,-6,2.55,16525.0,United Kingdom,-15.299999999999999,2011-08-03,14:22:00
289137,C562221,21154,RED RETROSPOT OVEN GLOVE ,-10,1.25,16525.0,United Kingdom,-12.5,2011-08-03,14:22:00
289138,C562221,20685,DOORMAT RED RETROSPOT,-10,6.75,16525.0,United Kingdom,-67.5,2011-08-03,14:22:00
289154,C562223,22655,VINTAGE RED KITCHEN CABINET,-2,125.0,15804.0,United Kingdom,-250.0,2011-08-03,14:34:00
289497,C562267,21888,BINGO SET,-1,3.75,14056.0,United Kingdom,-3.75,2011-08-03,16:33:00
289498,C562267,23193,BUFFALO BILL TREASURE BOOK BOX,-3,2.25,14056.0,United Kingdom,-6.75,2011-08-03,16:33:00
289499,C562267,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,0.65,14056.0,United Kingdom,-0.65,2011-08-03,16:33:00
289500,C562267,23237,SET OF 4 KNICK KNACK TINS LEAF,-3,4.15,14056.0,United Kingdom,-12.450000000000001,2011-08-03,16:33:00
289691,C562280,84926F,PSYCHEDELIC TILE COASTER,-24,0.29,16133.0,United Kingdom,-6.959999999999999,2011-08-04,10:31:00
289692,C562280,23020,GLASS  SONGBIRD STORAGE JAR,-1,12.5,16133.0,United Kingdom,-12.5,2011-08-04,10:31:00
289693,C562281,84663A,GRASS HOPPER WOODEN WALL CLOCK ,-3,0.79,12476.0,Germany,-2.37,2011-08-04,10:36:00
289694,C562281,22423,REGENCY CAKESTAND 3 TIER,-1,12.75,12476.0,Germany,-12.75,2011-08-04,10:36:00
289695,C562281,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,2.95,12476.0,Germany,-8.850000000000001,2011-08-04,10:36:00
289696,C562281,84976,RECTANGULAR SHAPED MIRROR,-2,0.79,12476.0,Germany,-1.58,2011-08-04,10:36:00
289697,C562281,23020,GLASS  SONGBIRD STORAGE JAR,-1,12.5,12476.0,Germany,-12.5,2011-08-04,10:36:00
290188,C562367,22203,MILK PAN RED RETROSPOT,-1,3.75,17811.0,United Kingdom,-3.75,2011-08-04,14:03:00
290346,C562375,23318,BOX OF 6 MINI VINTAGE CRACKERS,-96,2.08,14911.0,EIRE,-199.68,2011-08-04,14:46:00
290347,C562375,23315,IVORY REFECTORY CLOCK,-12,8.15,14911.0,EIRE,-97.80000000000001,2011-08-04,14:46:00
290348,C562375,23314,VINTAGE CHRISTMAS TABLECLOTH,-4,12.5,14911.0,EIRE,-50.0,2011-08-04,14:46:00
290349,C562375,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,-24,0.55,14911.0,EIRE,-13.200000000000001,2011-08-04,14:46:00
290350,C562375,23175,REGENCY MILK JUG PINK ,-48,2.75,14911.0,EIRE,-132.0,2011-08-04,14:46:00
290351,C562375,23174,REGENCY SUGAR BOWL GREEN,-48,3.75,14911.0,EIRE,-180.0,2011-08-04,14:46:00
290352,C562375,23173,REGENCY TEAPOT ROSES ,-24,8.15,14911.0,EIRE,-195.60000000000002,2011-08-04,14:46:00
290353,C562375,23172,REGENCY TEA PLATE PINK,-48,1.45,14911.0,EIRE,-69.6,2011-08-04,14:46:00
290354,C562375,23171,REGENCY TEA PLATE GREEN ,-48,1.45,14911.0,EIRE,-69.6,2011-08-04,14:46:00
290355,C562375,23170,REGENCY TEA PLATE ROSES ,-48,1.45,14911.0,EIRE,-69.6,2011-08-04,14:46:00
290356,C562375,23169,CLASSIC GLASS COOKIE JAR,-6,4.15,14911.0,EIRE,-24.900000000000002,2011-08-04,14:46:00
290357,C562375,23166,MEDIUM CERAMIC TOP STORAGE JAR,-12,1.25,14911.0,EIRE,-15.0,2011-08-04,14:46:00
290358,C562375,23163,REGENCY SUGAR TONGS,-48,2.08,14911.0,EIRE,-99.84,2011-08-04,14:46:00
290359,C562375,23157,SET OF 6 NATIVITY MAGNETS ,-240,1.85,14911.0,EIRE,-444.0,2011-08-04,14:46:00
290360,C562375,22980,PANTRY SCRUBBING BRUSH,-48,1.45,14911.0,EIRE,-69.6,2011-08-04,14:46:00
290361,C562375,22979,PANTRY WASHING UP BRUSH,-72,1.25,14911.0,EIRE,-90.0,2011-08-04,14:46:00
290362,C562375,22978,PANTRY ROLLING PIN,-24,3.39,14911.0,EIRE,-81.36,2011-08-04,14:46:00
290363,C562375,22952,60 CAKE CASES VINTAGE CHRISTMAS,-240,0.42,14911.0,EIRE,-100.8,2011-08-04,14:46:00
290364,C562375,22950,36 DOILIES VINTAGE CHRISTMAS,-288,1.25,14911.0,EIRE,-360.0,2011-08-04,14:46:00
290365,C562375,22945,CHRISTMAS METAL TAGS ASSORTED ,-144,0.72,14911.0,EIRE,-103.67999999999999,2011-08-04,14:46:00
290366,C562375,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-200,2.55,14911.0,EIRE,-509.99999999999994,2011-08-04,14:46:00
290367,C562375,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,-192,0.72,14911.0,EIRE,-138.24,2011-08-04,14:46:00
290368,C562375,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-12,0.85,14911.0,EIRE,-10.2,2011-08-04,14:46:00
290369,C562375,22699,ROSES REGENCY TEACUP AND SAUCER ,-48,2.55,14911.0,EIRE,-122.39999999999999,2011-08-04,14:46:00
290370,C562375,22698,PINK REGENCY TEACUP AND SAUCER,-48,2.55,14911.0,EIRE,-122.39999999999999,2011-08-04,14:46:00
290371,C562375,22697,GREEN REGENCY TEACUP AND SAUCER,-48,2.55,14911.0,EIRE,-122.39999999999999,2011-08-04,14:46:00
290372,C562375,22423,REGENCY CAKESTAND 3 TIER,-32,10.95,14911.0,EIRE,-350.4,2011-08-04,14:46:00
290373,C562375,22193,RED DINER WALL CLOCK,-12,7.65,14911.0,EIRE,-91.80000000000001,2011-08-04,14:46:00
290374,C562375,22192,BLUE DINER WALL CLOCK,-12,7.65,14911.0,EIRE,-91.80000000000001,2011-08-04,14:46:00
290375,C562375,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-120,2.55,14911.0,EIRE,-306.0,2011-08-04,14:46:00
290376,C562375,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,0.55,14911.0,EIRE,-13.200000000000001,2011-08-04,14:46:00
291071,C562423,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,4.95,12584.0,Italy,-9.9,2011-08-04,17:06:00
291072,C562423,22627,MINT KITCHEN SCALES,-2,8.5,12584.0,Italy,-17.0,2011-08-04,17:06:00
291073,C562423,22423,REGENCY CAKESTAND 3 TIER,-1,12.75,12584.0,Italy,-12.75,2011-08-04,17:06:00
291075,C562425,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,4.95,12584.0,Italy,-4.95,2011-08-04,17:08:00
291224,C562438,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,0.65,14621.0,United Kingdom,-0.65,2011-08-04,17:58:00
291225,C562438,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,-2,1.65,14621.0,United Kingdom,-3.3,2011-08-04,17:58:00
291226,C562438,22698,PINK REGENCY TEACUP AND SAUCER,-2,2.95,14621.0,United Kingdom,-5.9,2011-08-04,17:58:00
291227,C562438,22423,REGENCY CAKESTAND 3 TIER,-1,12.75,14621.0,United Kingdom,-12.75,2011-08-04,17:58:00
291671,C562514,M,Manual,-1,11.95,13408.0,United Kingdom,-11.95,2011-08-05,12:20:00
291672,C562515,M,Manual,-1,43.63,13408.0,United Kingdom,-43.63,2011-08-05,12:22:00
291837,C562522,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,8.5,13813.0,Germany,-8.5,2011-08-05,12:49:00
291838,C562522,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,4.95,13813.0,Germany,-4.95,2011-08-05,12:49:00
292678,C562559,21231,SWEETHEART CERAMIC TRINKET BOX,-13,1.25,16743.0,United Kingdom,-16.25,2011-08-05,17:08:00
292679,C562559,21232,STRAWBERRY CERAMIC TRINKET BOX,-24,1.25,16743.0,United Kingdom,-30.0,2011-08-05,17:08:00
292827,C562561,22656,VINTAGE BLUE KITCHEN CABINET,-1,125.0,16729.0,United Kingdom,-125.0,2011-08-05,17:13:00
293097,C562577,23207,LUNCH BAG ALPHABET DESIGN,-1,1.65,15518.0,United Kingdom,-1.65,2011-08-07,13:09:00
293151,C562582,20751,FUNKY WASHING UP GLOVES ASSORTED,-1,2.1,15640.0,United Kingdom,-2.1,2011-08-07,13:53:00
293152,C562582,21843,RED RETROSPOT CAKE STAND,-1,10.95,15640.0,United Kingdom,-10.95,2011-08-07,13:53:00
293153,C562582,21452,TOADSTOOL MONEY BOX,-1,2.95,15640.0,United Kingdom,-2.95,2011-08-07,13:53:00
293154,C562582,21671,RED SPOT CERAMIC DRAWER KNOB,-8,1.25,15640.0,United Kingdom,-10.0,2011-08-07,13:53:00
293155,C562582,23008,DOLLY GIRL BABY GIFT SET,-1,16.95,15640.0,United Kingdom,-16.95,2011-08-07,13:53:00
293156,C562582,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,9.95,15640.0,United Kingdom,-9.95,2011-08-07,13:53:00
293158,C562582,15034,PAPER POCKET TRAVELING FAN ,-18,0.14,15640.0,United Kingdom,-2.5200000000000005,2011-08-07,13:53:00
293159,C562582,22241,GARLAND WOODEN HAPPY EASTER,-1,1.25,15640.0,United Kingdom,-1.25,2011-08-07,13:53:00
293375,C562594,85230G,ORANGE VOTIVE CANDLE,-48,0.29,12748.0,United Kingdom,-13.919999999999998,2011-08-07,15:44:00
293376,C562594,22464,HANGING METAL HEART LANTERN,-24,1.65,12748.0,United Kingdom,-39.599999999999994,2011-08-07,15:44:00
293404,C562597,M,Manual,-1,6.76,15518.0,United Kingdom,-6.76,2011-08-08,09:48:00
293438,C562601,M,Manual,-144,0.11,12901.0,United Kingdom,-15.84,2011-08-08,10:09:00
293734,C562613,23175,REGENCY MILK JUG PINK ,-3,3.25,15228.0,United Kingdom,-9.75,2011-08-08,12:11:00
293784,C562618,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-2,2.95,13186.0,United Kingdom,-5.9,2011-08-08,12:32:00
293785,C562618,82600,NO SINGING METAL SIGN,-6,2.1,13186.0,United Kingdom,-12.600000000000001,2011-08-08,12:32:00
293786,C562618,22637,PIGGY BANK RETROSPOT ,-1,2.55,13186.0,United Kingdom,-2.55,2011-08-08,12:32:00
293816,C562620,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,2.95,13089.0,United Kingdom,-2.95,2011-08-08,12:34:00
293817,C562620,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,3.75,13089.0,United Kingdom,-3.75,2011-08-08,12:34:00
